시도교육청코드,표준학교코드,학교명,소재지명
J10,7551062,백현초등학교,경기도
J10,7561074,버들개초등학교,경기도
J10,7692021,번천초등학교,경기도
J10,7569023,벌말초등학교,경기도
J10,7692115,벌원초등학교,경기도
J10,7569059,범계중학교,경기도
J10,7569024,범계초등학교,경기도
J10,7530763,범박고등학교,경기도
J10,7581289,범박중학교,경기도
J10,7581049,범박초등학교,경기도
J10,7681007,법원여자중학교,경기도
J10,7621066,벽제초등학교,경기도
J10,7531247,별가람고등학교,경기도
J10,7652250,별가람중학교,경기도
J10,7652273,별가람초등학교,경기도
J10,7531113,별내고등학교,경기도
J10,7652079,별내중학교,경기도
J10,7652080,별내초등학교,경기도
J10,7611029,별망중학교,경기도
J10,7611045,별망초등학교,경기도
J10,7530627,병점고등학교,경기도
J10,7679110,병점중학교,경기도
J10,7679030,병점초등학교,경기도
J10,7761031,보개초등학교,경기도
J10,7761103,보개초등학교가율분교장,경기도
J10,7530882,보라고등학교,경기도
J10,7751194,보라중학교,경기도
J10,7751081,보라초등학교,경기도
J10,7771182,보름초등학교,경기도
J10,7602035,보산초등학교,경기도
J10,7530545,보영여자고등학교,경기도
J10,7602037,보영여자중학교,경기도
J10,7530658,보정고등학교,경기도
J10,7751082,보정초등학교,경기도
J10,7761032,보체초등학교,경기도
J10,7530921,보평고등학교,경기도
J10,7551156,보평중학교,경기도
J10,7551221,보평초등학교,경기도
J10,7581050,복사초등학교,경기도
J10,7530940,복정고등학교,경기도
J10,7551063,복정초등학교,경기도
J10,7631032,복창초등학교,경기도
J10,7611014,본오중학교,경기도
J10,7611046,본오초등학교,경기도
J10,7611047,본원초등학교,경기도
J10,7530848,봉담고등학교,경기도
J10,7679111,봉담중학교,경기도
J10,7679031,봉담초등학교,경기도
J10,7602038,봉암초등학교,경기도
J10,7530825,봉일천고등학교,경기도
J10,7681008,봉일천중학교,경기도
J10,7681040,봉일천초등학교,경기도
J10,7531106,부곡고등학교,경기도
J10,7642123,부곡중앙중학교,경기도
J10,7642121,부곡중앙초등학교,경기도
J10,7581051,부광초등학교,경기도
J10,7569060,부림중학교,경기도
J10,7569025,부림초등학교,경기도
J10,7530070,부명고등학교,경기도
J10,7581013,부명중학교,경기도
J10,7581052,부명초등학교,경기도
J10,7741006,부발중학교,경기도
J10,7741023,부발초등학교,경기도
J10,7569061,부안중학교,경기도
J10,7652082,부양초등학교,경기도
J10,7530575,부용고등학교,경기도
J10,7561007,부용중학교,경기도
J10,7631033,부용초등학교,경기도
J10,7530842,부원고등학교,경기도
J10,7581053,부원초등학교,경기도
J10,7581014,부인중학교,경기도
J10,7581054,부인초등학교,경기도
J10,7581015,부일중학교,경기도
J10,7581055,부일초등학교,경기도
J10,7530071,부천고등학교,경기도
J10,7530254,부천공업고등학교,경기도
J10,7581016,부천남중학교,경기도
J10,7581057,부천남초등학교,경기도
J10,7581058,부천대명초등학교,경기도
J10,7581059,부천덕산초등학교,경기도
J10,7581100,부천덕산초등학교대장분교장,경기도
J10,7581017,부천동여자중학교,경기도
J10,7581018,부천동중학교,경기도
J10,7581060,부천동초등학교,경기도
J10,7581019,부천부곡중학교,경기도
J10,7581061,부천부곡초등학교,경기도
J10,7581062,부천부안초등학교,경기도
J10,7581020,부천부흥중학교,경기도
J10,7581063,부천부흥초등학교,경기도
J10,7530072,부천북고등학교,경기도
J10,7581064,부천북초등학교,경기도
J10,7581065,부천삼정초등학교,경기도
J10,7530659,부천상록학교,경기도
J10,7581066,부천서초등학교,경기도
J10,7581041,부천송일초등학교,경기도
J10,7581067,부천수주초등학교,경기도
J10,7581068,부천신흥초등학교,경기도
J10,7530415,부천실업고등학교,경기도
J10,7581143,부천양지초등학교,경기도
J10,7581023,부천여월중학교,경기도
J10,7581069,부천여월초등학교,경기도
J10,7530073,부천여자고등학교,경기도
J10,7581024,부천여자중학교,경기도
J10,7581070,부천역곡초등학교,경기도
J10,7581071,부천원일초등학교,경기도
J10,7581025,부천일신중학교,경기도
J10,7581074,부천일신초등학교,경기도
J10,7530256,부천정보산업고등학교,경기도
J10,7581072,부천중앙초등학교,경기도
J10,7581073,부천중원초등학교,경기도
J10,7581026,부천중학교,경기도
J10,7581056,부천초등학교,경기도
J10,7530428,부천혜림학교,경기도
J10,7652237,부평초등학교,경기도
J10,7530074,부흥고등학교,경기도
J10,7661025,북내초등학교,경기도
J10,7661039,북내초등학교도전분교장,경기도
J10,7661040,북내초등학교운암분교장,경기도
J10,7531114,분당경영고등학교,경기도
J10,7530075,분당고등학교,경기도
J10,7530160,분당대진고등학교,경기도
J10,7530598,분당영덕여자고등학교,경기도
J10,7530076,분당중앙고등학교,경기도
J10,7551017,분당중학교,경기도
J10,7551064,분당초등학교,경기도
J10,7692022,분원초등학교,경기도
J10,7771008,분진중학교,경기도
J10,7530077,불곡고등학교,경기도
J10,7551018,불곡중학교,경기도
J10,7551065,불곡초등학교,경기도
J10,7551066,불정초등학교,경기도
J10,7761083,비룡중학교,경기도
J10,7761033,비룡초등학교,경기도
J10,7530603,비봉고등학교,경기도
J10,7679127,비봉중학교,경기도
J10,7679032,비봉초등학교,경기도
J10,7569062,비산중학교,경기도
J10,7569026,비산초등학교,경기도
J10,7531109,비전고등학교,경기도
J10,7631003,비전중학교,경기도
J10,7631034,비전초등학교,경기도
J10,7591099,빛가온중학교,경기도
J10,7591095,빛가온초등학교,경기도
J10,7652084,사능초등학교,경기도
J10,7602040,사동초등학교,경기도
J10,7530474,사우고등학교,경기도
J10,7771037,사우초등학교,경기도
J10,7679033,사창초등학교,경기도
J10,7692023,산곡초등학교,경기도
J10,7541024,산남중학교,경기도
J10,7541080,산남초등학교,경기도
J10,7681189,산내중학교,경기도
J10,7681194,산내초등학교,경기도
J10,7681204,산들중학교,경기도
J10,7681201,산들초등학교,경기도
J10,7652288,산마루초등학교,경기도
J10,7530079,산본고등학교,경기도
J10,7642043,산본중학교,경기도
J10,7642021,산본초등학교,경기도
J10,7602042,산북초등학교,경기도
J10,7751085,산양초등학교,경기도
J10,7551153,산운초등학교,경기도
J10,7541081,산의초등학교,경기도
J10,7761034,산평초등학교,경기도
J10,7781152,산현초등학교,경기도
J10,7751050,삼가초등학교,경기도
J10,7530163,삼광고등학교,경기도
J10,7681014,삼광중학교,경기도
J10,7530660,삼괴고등학교,경기도
J10,7679128,삼괴중학교,경기도
J10,7631035,삼덕초등학교,경기도
J10,7692024,삼리초등학교,경기도
J10,7679430,삼미초등학교,경기도
J10,7569027,삼봉초등학교,경기도
J10,7602044,삼상초등학교,경기도
J10,7711009,삼성중학교,경기도
J10,7681041,삼성초등학교,경기도
J10,7569028,삼성초등학교,경기도
J10,7621067,삼송초등학교,경기도
J10,7602046,삼숭중학교,경기도
J10,7602047,삼숭초등학교,경기도
J10,7530335,삼일공업고등학교,경기도
J10,7530336,삼일상업고등학교,경기도
J10,7541025,삼일중학교,경기도
J10,7611048,삼일초등학교,경기도
J10,7761035,삼죽초등학교,경기도
J10,7551157,삼평중학교,경기도
J10,7551282,삼평중학교부설방송통신중학교,경기도
J10,7561132,삼현초등학교,경기도
J10,7751028,상갈중학교,경기도
J10,7751086,상갈초등학교,경기도
J10,7551067,상대원초등학교,경기도
J10,7581027,상도중학교,경기도
J10,7581076,상도초등학교,경기도
J10,7530577,상동고등학교,경기도
J10,7531142,상동고등학교부설방송통신고등학교,경기도
J10,7581028,상동중학교,경기도
J10,7581077,상동초등학교,경기도
J10,7531107,상록고등학교,경기도
J10,7611015,상록중학교,경기도
J10,7611049,상록초등학교,경기도
J10,7541082,상률초등학교,경기도
J10,7701015,상리초등학교,경기도
J10,7721015,상면초등학교,경기도
J10,7581040,상미초등학교,경기도
J10,7679034,상봉초등학교,경기도
J10,7721016,상색초등학교,경기도
J10,7602049,상수초등학교,경기도
J10,7679035,상신초등학교,경기도
J10,7530571,상우고등학교,경기도
J10,7530764,상원고등학교,경기도
J10,7551019,상원여자중학교,경기도
J10,7581080,상원초등학교,경기도
J10,7551068,상원초등학교,경기도
J10,7581078,상인초등학교,경기도
J10,7530616,상일고등학교,경기도
J10,7581029,상일중학교,경기도
J10,7581079,상일초등학교,경기도
J10,7581081,상지초등학교,경기도
J10,7721017,상천초등학교,경기도
J10,7541054,상촌중학교,경기도
J10,7541138,상촌초등학교,경기도
J10,7621068,상탄초등학교,경기도
J10,7551069,상탑초등학교,경기도
J10,7602050,상패초등학교,경기도
J10,7661006,상품중학교,경기도
J10,7661026,상품초등학교,경기도
J10,7751305,상하중학교,경기도
J10,7751087,상하초등학교,경기도
J10,7531014,상현고등학교,경기도
J10,7751029,상현중학교,경기도
J10,7751088,상현초등학교,경기도
J10,7681019,새금초등학교,경기도
J10,7531147,새나래학교,경기도
J10,7561027,새말초등학교,경기도
J10,7679468,새봄초등학교,경기도
J10,7751313,새빛초등학교,경기도
J10,7531374,새솔고등학교,경기도
J10,7679440,새솔초등학교,경기도
J10,7531140,새솔학교,경기도
J10,7530429,새얼학교,경기도
J10,7751351,샘말초등학교,경기도
J10,7569029,샘모루초등학교,경기도
J10,7551010,샛별중학교,경기도
J10,7781132,생금초등학교,경기도
J10,7602052,생연중학교,경기도
J10,7602053,생연초등학교,경기도
J10,7679441,서경초등학교,경기도
J10,7751307,서농초등학교,경기도
J10,7551070,서당초등학교,경기도
J10,7751089,서룡초등학교,경기도
J10,7591025,서면초등학교,경기도
J10,7692025,서부초등학교,경기도
J10,7761036,서삼초등학교,경기도
J10,7679129,서신중학교,경기도
J10,7679036,서신초등학교,경기도
J10,7771027,서암초등학교,경기도
J10,7531373,서연고등학교,경기도
J10,7679423,서연중학교,경기도
J10,7679395,서연초등학교,경기도
J10,7761005,서운중학교,경기도
J10,7761037,서운초등학교,경기도
J10,7530164,서울삼육고등학교,경기도
J10,7652291,서울삼육중학교,경기도
J10,7530574,서원고등학교,경기도
J10,7751030,서원중학교,경기도
J10,7751090,서원초등학교,경기도
J10,7531044,서정고등학교,경기도
J10,7631037,서정리초등학교,경기도
J10,7621186,서정중학교,경기도
J10,7621288,서정초등학교,경기도
J10,7731013,서종중학교,경기도
J10,7731022,서종초등학교,경기도
J10,7531096,서천고등학교,경기도
J10,7751332,서천중학교,경기도
J10,7751091,서천초등학교,경기도
J10,7781089,서촌초등학교,경기도
J10,7631038,서탄초등학교,경기도
J10,7631068,서탄초등학교내수분교장,경기도
J10,7541145,서평초등학교,경기도
J10,7530082,서해고등학교,경기도
J10,7781009,서해중학교,경기도
J10,7781027,서해초등학교,경기도
J10,7530081,서현고등학교,경기도
J10,7531141,서현고등학교부설방송통신고등학교,경기도
J10,7551020,서현중학교,경기도
J10,7551071,서현초등학교,경기도
J10,7541051,서호중학교,경기도
J10,7541083,서호초등학교,경기도
J10,7681018,석곶초등학교,경기도
J10,7751185,석성초등학교,경기도
J10,7611118,석수중학교,경기도
J10,7569030,석수초등학교,경기도
J10,7679112,석우중학교,경기도
J10,7679037,석우초등학교,경기도
J10,7771028,석정초등학교,경기도
J10,7581030,석천중학교,경기도
J10,7679038,석천초등학교,경기도
J10,7581082,석천초등학교,경기도
J10,7751229,석현초등학교,경기도
J10,7611010,석호중학교,경기도
J10,7611050,석호초등학교,경기도
J10,7711024,선단초등학교,경기도
J10,7692026,선동초등학교,경기도
J10,7530887,선부고등학교,경기도
J10,7611016,선부중학교,경기도
J10,7611051,선부초등학교,경기도
J10,7681165,선유중학교,경기도
J10,7611017,선일중학교,경기도
J10,7611052,선일초등학교,경기도
J10,7541328,선행초등학교,경기도
J10,7741008,설봉중학교,경기도
J10,7741025,설봉초등학교,경기도
J10,7741026,설성초등학교,경기도
J10,7530083,설악고등학교,경기도
J10,7721006,설악중학교,경기도
J10,7581031,성곡중학교,경기도
J10,7581148,성곡초등학교,경기도
J10,7530430,성광학교,경기도
J10,7531291,성남고등학교,경기도
J10,7531115,성남금융고등학교,경기도
J10,7551021,성남동중학교,경기도
J10,7551073,성남동초등학교,경기도
J10,7551074,성남매송초등학교,경기도
J10,7551022,성남문원중학교,경기도
J10,7551075,성남미금초등학교,경기도
J10,7551076,성남북초등학교,경기도
J10,7551023,성남서중학교,경기도
J10,7551077,성남서초등학교,경기도
J10,7551154,성남송현초등학교,경기도
J10,7551078,성남수정초등학교,경기도
J10,7551079,성남신기초등학교,경기도
J10,7551080,성남신흥초등학교,경기도
J10,7551048,성남양지초등학교,경기도
J10,7551261,성남여수초등학교,경기도
J10,7530085,성남여자고등학교,경기도
J10,7551024,성남여자중학교,경기도
J10,7530762,성남외국어고등학교,경기도
J10,7551081,성남은행초등학교,경기도
J10,7551082,성남장안초등학교,경기도
J10,7551047,성남정자초등학교,경기도
J10,7551046,성남제일초등학교,경기도
J10,7551083,성남중앙초등학교,경기도
J10,7551025,성남중학교,경기도
J10,7551072,성남초등학교,경기도
J10,7531256,성남테크노과학고등학교,경기도
J10,7530422,성남혜은학교,경기도
J10,7551233,성남화랑초등학교,경기도
J10,7621069,성라초등학교,경기도
J10,7530528,성문고등학교,경기도
J10,7569075,성문중학교,경기도
J10,7531054,성보경영고등학교,경기도
J10,7530973,성복고등학교,경기도
J10,7751031,성복중학교,경기도
J10,7751092,성복초등학교,경기도
J10,7530770,성사고등학교,경기도
J10,7621187,성사중학교,경기도
J10,7621070,성사초등학교,경기도
J10,7679080,성산초등학교,경기도
J10,7751303,성서중학교,경기도
J10,7751295,성서초등학교,경기도
J10,7621071,성석초등학교,경기도
J10,7551084,성수초등학교,경기도
J10,7621072,성신초등학교,경기도
J10,7530431,성심학교,경기도
J10,7530475,성안고등학교,경기도
J10,7611028,성안중학교,경기도
J10,7611053,성안초등학교,경기도
J10,7530423,성은학교,경기도
J10,7530167,성일고등학교,경기도
J10,7530591,성일정보고등학교,경기도
J10,7551041,성일중학교,경기도
J10,7621073,성저초등학교,경기도
J10,7581032,성주중학교,경기도
J10,7581083,성주초등학교,경기도
J10,7530767,성지고등학교,경기도
J10,7751014,성지중학교,경기도
J10,7751049,성지초등학교,경기도
J10,7530765,성포고등학교,경기도
J10,7611018,성포중학교,경기도
J10,7611054,성포초등학교,경기도
J10,7530086,성호고등학교,경기도
J10,7679114,성호중학교,경기도
J10,7679081,성호초등학교,경기도
J10,7530947,세경고등학교,경기도
J10,7541084,세곡초등학교,경기도
J10,7531046,세교고등학교,경기도
J10,7631010,세교중학교,경기도
J10,7631039,세교초등학교,경기도
J10,7541010,세류중학교,경기도
J10,7541085,세류초등학교,경기도
J10,7530936,세마고등학교,경기도
J10,7679285,세마중학교,경기도
J10,7679434,세마초등학교,경기도
J10,7679321,세미초등학교,경기도
J10,7631227,세아초등학교,경기도
J10,7530169,세원고등학교,경기도
J10,7731023,세월초등학교,경기도
J10,7661013,세정중학교,경기도
J10,7679421,세정초등학교,경기도
J10,7531051,세종고등학교,경기도
J10,7661072,세종중학교,경기도
J10,7661016,세종초등학교,경기도
J10,7530262,소래고등학교,경기도
J10,7781003,소래중학교,경기도
J10,7781015,소래초등학교,경기도
J10,7621074,소만초등학교,경기도
J10,7530170,소명여자고등학교,경기도
J10,7581038,소명여자중학교,경기도
J10,7530087,소사고등학교,경기도
J10,7631036,소사벌초등학교,경기도
J10,7581033,소사중학교,경기도
J10,7581084,소사초등학교,경기도
J10,7581141,소안초등학교,경기도
J10,7602055,소요초등학교,경기도
J10,7581085,소일초등학교,경기도
J10,7530088,소하고등학교,경기도
J10,7591008,소하중학교,경기도
J10,7591026,소하초등학교,경기도
J10,7751034,소현중학교,경기도
J10,7751093,소현초등학교,경기도
J10,7541132,소화초등학교,경기도
J10,7751017,손곡중학교,경기도
J10,7751052,손곡초등학교,경기도
J10,7751094,솔개초등학교,경기도
J10,7561082,솔뫼중학교,경기도
J10,7561045,솔뫼초등학교,경기도
J10,7679113,솔빛중학교,경기도
J10,7679039,솔빛초등학교,경기도
J10,7581075,솔안초등학교,경기도
J10,7531102,솔터고등학교,경기도
J10,7771119,솔터초등학교,경기도
J10,7741027,송곡초등학교,경기도
J10,7530617,송내고등학교,경기도
J10,7602099,송내중앙중학교,경기도
J10,7581086,송내초등학교,경기도
J10,7652085,송라중학교,경기도
J10,7679040,송라초등학교,경기도
J10,7679400,송린중학교,경기도
J10,7679396,송린초등학교,경기도
J10,7530171,송림고등학교,경기도
J10,7551042,송림중학교,경기도
J10,7541139,송림초등학교,경기도
J10,7531112,송민학교,경기도
J10,7631040,송북초등학교,경기도
J10,7530665,송산고등학교,경기도
J10,7679130,송산중학교,경기도
J10,7679041,송산초등학교,경기도
J10,7661027,송삼초등학교,경기도
J10,7631041,송신초등학교,경기도
J10,7642143,송안초등학교,경기도
J10,7531167,송양고등학교,경기도
J10,7561125,송양중학교,경기도
J10,7561028,송양초등학교,경기도
J10,7530806,송우고등학교,경기도
J10,7711080,송우중학교,경기도
J10,7711025,송우초등학교,경기도
J10,7781006,송운중학교,경기도
J10,7781033,송운초등학교,경기도
J10,7541052,송원중학교,경기도
J10,7541140,송원초등학교,경기도
J10,7631042,송일초등학교,경기도
J10,7751027,송전중학교,경기도
J10,7751095,송전초등학교,경기도
J10,7541086,송정초등학교,경기도
J10,7541087,송죽초등학교,경기도
J10,7661028,송촌초등학교,경기도
J10,7602057,송추초등학교,경기도
J10,7530480,송탄고등학교,경기도
J10,7631005,송탄중학교,경기도
J10,7631043,송탄초등학교,경기도
J10,7621075,송포초등학교,경기도
J10,7530481,송현고등학교,경기도
J10,7631134,송현초등학교,경기도
J10,7530573,송호고등학교,경기도
J10,7611030,송호중학교,경기도
J10,7611055,송호초등학교,경기도
J10,7679042,송화초등학교,경기도
J10,7679043,수기초등학교,경기도
J10,7771029,수남초등학교,경기도
J10,7530089,수내고등학교,경기도
J10,7551026,수내중학교,경기도
J10,7551085,수내초등학교,경기도
J10,7652086,수동중학교,경기도
J10,7652087,수동초등학교,경기도
J10,7652089,수동초등학교송천분교장,경기도
J10,7530090,수리고등학교,경기도
J10,7642044,수리중학교,경기도
J10,7642022,수리초등학교,경기도
J10,7530091,수성고등학교,경기도
J10,7530386,수성고등학교부설방송통신고등학교,경기도
J10,7541026,수성중학교,경기도
J10,7541090,수성초등학교,경기도
J10,7679044,수영초등학교,경기도
J10,7541357,수원가온초등학교,경기도
J10,7530174,수원고등학교,경기도
J10,7530344,수원공업고등학교,경기도
J10,7541088,수원금곡초등학교,경기도
J10,7541381,수원금호초등학교,경기도
J10,7530265,수원농생명과학고등학교,경기도
J10,7541355,수원다산중학교,경기도
J10,7541384,수원동신초등학교,경기도
J10,7541064,수원매화초등학교,경기도
J10,7541028,수원북중학교,경기도
J10,7530432,수원서광학교,경기도
J10,7541089,수원선일초등학교,경기도
J10,7541091,수원신곡초등학교,경기도
J10,7530092,수원여자고등학교,경기도
J10,7530387,수원여자고등학교부설방송통신고등학교,경기도
J10,7530761,수원외국어고등학교,경기도
J10,7541058,수원원일중학교,경기도
J10,7530899,수원정보과학고등학교,경기도
J10,7541050,수원제일중학교,경기도
J10,7541375,수원제일중학교부설방송통신중학교,경기도
J10,7541342,수원중촌초등학교,경기도
J10,7541027,수원중학교,경기도
J10,7541092,수원초등학교,경기도
J10,7531138,수원칠보고등학교,경기도
J10,7530900,수원하이텍고등학교,경기도
J10,7530524,수일고등학교,경기도
J10,7541029,수일여자중학교,경기도
J10,7541030,수일중학교,경기도
J10,7541063,수일초등학교,경기도
J10,7731024,수입초등학교,경기도
J10,7530846,수주고등학교,경기도
J10,7581150,수주중학교,경기도
J10,7530093,수지고등학교,경기도
J10,7751032,수지중학교,경기도
J10,7751096,수지초등학교,경기도
J10,7551152,수진중학교,경기도
J10,7551086,수진초등학교,경기도
J10,7679082,수청초등학교,경기도
J10,7530557,수택고등학교,경기도
J10,7652090,수택초등학교,경기도
J10,7679469,수현중학교,경기도
J10,7679453,수현초등학교,경기도
J10,7530094,숙지고등학교,경기도
J10,7541031,숙지중학교,경기도
J10,7541093,숙지초등학교,경기도
J10,7530175,숭신여자고등학교,경기도
J10,7551043,숭신여자중학교,경기도
J10,7679283,숲속초등학교,경기도
J10,7531004,쉐마기독학교(고),경기도
J10,7531003,쉐마기독학교(중),경기도
J10,7531001,쉐마기독학교(초),경기도
J10,7611056,슬기초등학교,경기도
J10,7781107,승지초등학교,경기도
J10,7611019,시곡중학교,경기도
J10,7611057,시곡초등학교,경기도
J10,7611058,시랑초등학교,경기도
J10,7530176,시온고등학교,경기도
J10,7781093,시화중학교,경기도
J10,7781035,시화초등학교,경기도
J10,7781173,시흥가온중학교,경기도
J10,7781164,시흥가온초등학교,경기도
J10,7530570,시흥고등학교,경기도
J10,7530894,시흥능곡고등학교,경기도
J10,7781102,시흥능곡중학교,경기도
J10,7781101,시흥능곡초등학교,경기도
J10,7781042,시흥도원초등학교,경기도
J10,7530898,시흥매화고등학교,경기도
J10,7781103,시흥매화중학교,경기도
J10,7781045,시흥매화초등학교,경기도
J10,7781024,시흥신일초등학교,경기도
J10,7781041,시흥월곶초등학교,경기도
J10,7781011,시흥은행중학교,경기도
J10,7781026,시흥은행초등학교,경기도
J10,7781043,시흥장현초등학교,경기도
J10,7781010,시흥중학교,경기도
J10,7781034,시흥초등학교,경기도
J10,7530177,신갈고등학교,경기도
J10,7751033,신갈중학교,경기도
J10,7751097,신갈초등학교,경기도
J10,7561008,신곡중학교,경기도
J10,7771071,신곡초등학교,경기도
J10,7569063,신기중학교,경기도
J10,7530886,신길고등학교,경기도
J10,7611133,신길중학교,경기도
J10,7611131,신길초등학교,경기도
J10,7761124,신나는학교,경기도
J10,7531405,신나는학교(고),경기도
J10,7621024,신능중학교,경기도
J10,7621076,신능초등학교,경기도
J10,7581087,신도초등학교,경기도
J10,7561044,신동초등학교,경기도
J10,7741028,신둔초등학교,경기도
J10,7751053,신리초등학교,경기도
J10,7679442,신백중학교,경기도
J10,7551237,신백현중학교,경기도
J10,7551232,신백현초등학교,경기도
J10,7531013,신봉고등학교,경기도
J10,7751314,신봉중학교,경기도
J10,7711017,신봉초등학교,경기도
J10,7711026,신북초등학교,경기도
J10,7681042,신산초등학교,경기도
J10,7530178,신성고등학교,경기도
J10,7569076,신성중학교,경기도
J10,7541094,신성초등학교,경기도
J10,7569064,신안중학교,경기도
J10,7569031,신안초등학교,경기도
J10,7771104,신양중학교,경기도
J10,7771102,신양초등학교,경기도
J10,7541095,신영초등학교,경기도
J10,7692200,신우초등학교,경기도
J10,7531394,신원고등학교,경기도
J10,7621314,신원중학교,경기도
J10,7621077,신원초등학교,경기도
J10,7751098,신월초등학교,경기도
J10,7530998,신일비즈니스고등학교,경기도
J10,7621025,신일중학교,경기도
J10,7751045,신일초등학교,경기도
J10,7530657,신장고등학교,경기도
J10,7692044,신장중학교,경기도
J10,7692027,신장초등학교,경기도
J10,7602059,신지초등학교,경기도
J10,7530929,신천고등학교,경기도
J10,7781014,신천중학교,경기도
J10,7781036,신천초등학교,경기도
J10,7621078,신촌초등학교,경기도
J10,7692048,신평중학교,경기도
J10,7692028,신평초등학교,경기도
J10,7541096,신풍초등학교,경기도
J10,7741029,신하초등학교,경기도
J10,7530179,신한고등학교,경기도
J10,7631011,신한중학교,경기도
J10,7692151,신현중학교,경기도
J10,7692192,신현초등학교,경기도
J10,7530180,신흥고등학교,경기도
J10,7602060,신흥중학교,경기도
J10,7642023,신흥초등학교,경기도
J10,7581088,심곡초등학교,경기도
J10,7530546,심석고등학교,경기도
J10,7652092,심석중학교,경기도
J10,7652093,심석초등학교,경기도
J10,7530095,심원고등학교,경기도
J10,7581034,심원중학교,경기도
J10,7581089,심원초등학교,경기도
J10,7681214,심학중학교,경기도
J10,7681043,심학초등학교,경기도
J10,7692029,쌍령초등학교,경기도
J10,7621179,아람초등학교,경기도
J10,7531111,아름학교,경기도
J10,7741030,아미초등학교,경기도
J10,7679337,아인초등학교,경기도
J10,7530855,안곡고등학교,경기도
J10,7621180,안곡중학교,경기도
J10,7621079,안곡초등학교,경기도
J10,7679045,안녕초등학교,경기도
J10,7541097,안룡초등학교,경기도
J10,7551087,안말초등학교,경기도
J10,7530181,안법고등학교,경기도
J10,7530182,안산강서고등학교,경기도
J10,7530183,안산고등학교,경기도
J10,7530348,안산공업고등학교,경기도
J10,7611059,안산광덕초등학교,경기도
J10,7531119,안산국제비즈니스고등학교,경기도
J10,7611132,안산대월초등학교,경기도
J10,7530184,안산동산고등학교,경기도
J10,7530991,안산디자인문화고등학교,경기도
J10,7611020,안산부곡중학교,경기도
J10,7611060,안산부곡초등학교,경기도
J10,7611061,안산서초등학교,경기도
J10,7611062,안산석수초등학교,경기도
J10,7611122,안산성호중학교,경기도
J10,7611064,안산양지초등학교,경기도
J10,7611063,안산원곡초등학교,경기도
J10,7530868,안산정보산업고등학교(2년제),경기도
J10,7611065,안산중앙초등학교,경기도
J10,7611026,안산중학교,경기도
J10,7611116,안산진흥초등학교,경기도
J10,7611128,안산창촌초등학교,경기도
J10,7611117,안산청석초등학교,경기도
J10,7611066,안산초등학교,경기도
J10,7611223,안산해솔중학교,경기도
J10,7611217,안산해솔초등학교,경기도
J10,7611124,안산해양중학교,경기도
J10,7611031,안산해양초등학교,경기도
J10,7611032,안산호원초등학교,경기도
J10,7611067,안산화정초등학교,경기도
J10,7591009,안서중학교,경기도
J10,7591027,안서초등학교,경기도
J10,7530096,안성고등학교,경기도
J10,7530097,안성여자고등학교,경기도
J10,7761006,안성여자중학교,경기도
J10,7761007,안성중학교,경기도
J10,7761038,안성초등학교,경기도
J10,7530098,안양고등학교,경기도
J10,7530270,안양공업고등학교,경기도
J10,7569033,안양관악초등학교,경기도
J10,7569034,안양남초등학교,경기도
J10,7569035,안양덕현초등학교,경기도
J10,7569036,안양동초등학교,경기도
J10,7569037,안양부안초등학교,경기도
J10,7569066,안양부흥중학교,경기도
J10,7569038,안양부흥초등학교,경기도
J10,7530506,안양상업고등학교,경기도
J10,7530870,안양상업고등학교(2년제),경기도
J10,7569067,안양서중학교,경기도
J10,7569039,안양서초등학교,경기도
J10,7569040,안양신기초등학교,경기도
J10,7569041,안양양지초등학교,경기도
J10,7530185,안양여자고등학교,경기도
J10,7530356,안양여자상업고등학교,경기도
J10,7569077,안양여자중학교,경기도
J10,7530486,안양예술고등학교,경기도
J10,7530187,안양외국어고등학교,경기도
J10,7569042,안양중앙초등학교,경기도
J10,7569065,안양중학교,경기도
J10,7569032,안양초등학교,경기도
J10,7530635,안양해솔학교,경기도
J10,7569043,안양호암초등학교,경기도
J10,7679131,안용중학교,경기도
J10,7631122,안일중학교,경기도
J10,7569044,안일초등학교,경기도
J10,7530594,안중고등학교,경기도
J10,7631012,안중중학교,경기도
J10,7631044,안중초등학교,경기도
J10,7761012,안청중학교,경기도
J10,7591088,안현초등학교,경기도
J10,7530821,안화고등학교,경기도
J10,7679115,안화중학교,경기도
J10,7679046,안화초등학교,경기도
J10,7741031,안흥초등학교,경기도
J10,7530548,야탑고등학교,경기도
J10,7551027,야탑중학교,경기도
J10,7551088,야탑초등학교,경기도
J10,7581090,약대초등학교,경기도
J10,7679116,양감중학교,경기도
J10,7679047,양감초등학교,경기도
J10,7530609,양곡고등학교,경기도
J10,7771009,양곡중학교,경기도
J10,7771030,양곡초등학교,경기도
J10,7771105,양도중학교,경기도
J10,7771041,양도초등학교,경기도
J10,7530606,양동고등학교,경기도
J10,7731014,양동중학교,경기도
J10,7731025,양동초등학교,경기도
J10,7731038,양동초등학교고송분교장,경기도
J10,7530189,양명고등학교,경기도
J10,7530190,양명여자고등학교,경기도
J10,7692030,양벌초등학교,경기도
J10,7679281,양산초등학교,경기도
J10,7530588,양서고등학교,경기도
J10,7731027,양서초등학교,경기도
J10,7761008,양성중학교,경기도
J10,7761039,양성초등학교,경기도
J10,7731004,양수중학교,경기도
J10,7731028,양수초등학교,경기도
J10,7530782,양영디지털고등학교,경기도
